,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,1.4720167698626185,-0.5391029669983939,-0.8299292886070266,0.03268045701483449,0.02552167465713547,-0.019047544309634103,0.0659217521119879,-0.2614220575450405,-0.3942213149861252,-0.23009189886049652,-0.10059594201516898,-0.10117078128009785,-0.07469487839488972,0.042218185175706066,-0.09492105767868535,0.08878691096691232,-0.09627770963684229,0.05970466087469329,-0.06105984912791276,0.16879218638004834,0.03203139950950814,0.26207965502113134,-0.07890620838258645,0.03575248456703257,-0.1692066969941611,0.1739373622709466,-0.4462554257150985,0.014899359113614407,-0.3847097709106942,0.10121615924785075,0.08757247212417943,0.40018397968890046,0.17976486586244672,-0.011968654001584759,-0.004917786755467147,0.25738862556620884,0.07441442721972095,-0.13838984170715637,-0.05946686083477705,0.07948909458776766,-0.3779185186602276,0.5306985674310247,0.13198428170036353,0.24034107164299626,0.42736982011173985,-0.615985271855585,0.08180555879445417,0.4311674808904196,0.07393844641479444,0.0738879169268345
1,0.9709205397939555,-0.5680757149637995,-0.33039661882117033,0.22931833298094942,0.9140539569241384,0.08028340335953758,1.4649491661356793,-0.7983795835196553,-0.7025768519682972,-0.36086532145201244,-0.12866435669738985,0.09135550100668492,0.25786149243688455,-0.049115958901935305,0.005716143330110655,-0.20058385096592446,-0.0903579689678255,-0.17028860584217073,0.004389016478799547,-0.06729750917790545,-0.13911616077354988,0.14084474559976162,-0.11522073287595538,-0.15983727755921232,0.005279639319146009,-0.10158718562661748,0.15343061043567732,-0.01494401883216829,0.11457211381157098,0.04099926091277682,0.04579850761141413,-0.19463324221801792,0.2472168431517465,0.14447957078258025,0.15370129050370474,-0.28348799222822807,-0.12153660546567685,0.0253245942798501,0.013585104068854607,-0.10968588100591983,0.08864445163132895,-0.1708412539882046,-0.10618865096106096,-0.11008551084516642,0.1278528936991141,0.013839646466631075,-0.05251605227483237,0.0408896732651048,0.08381436031338896,0.037235096154000336
2,1.2968303946611202,-0.5496898142817562,-0.5779319359410928,-0.09933059823034644,-0.4187137971059148,0.08080088097448335,0.19699190877207046,0.3577002653819829,0.7056112572916344,0.05017027127100883,-0.020495655104747077,0.05208313493221871,-0.06408428254695915,-0.0743089005698377,0.027680034126651692,0.016146225967060935,0.08385020201774365,-0.07688150923120138,0.051863723519564246,-0.1267293577078877,-0.0006420403216024638,0.12382177174666809,-0.03215881579986118,0.1343839715736038,-0.17593679252432276,-0.1823961495171792,0.18472979479450255,0.013541412638444857,0.09136720696724157,0.03438389317457523,-0.21886955436188224,-0.09200133347945205,-0.26414063157550927,-0.09331711095481747,0.13242488951899312,0.11507384334798755,0.14897047191563287,-0.0027810643845218603,-0.13707436542489562,-0.10554489237387492,0.0030218533392581777,0.1304907033647308,0.0659553523627596,0.12897294520725708,-0.12734781002491397,0.04870155179506316,-0.0018809605757975196,-0.15068760467513814,0.04872264592866559,-0.15478471467873028
3,1.3217621665497463,1.3412896556624319,1.3356321446365973,-0.22019260417100697,-0.13078834316269972,0.401982349010982,-0.029125445855133214,-0.4297661736712213,0.05158598820183056,-0.054749147700926676,-0.03597226218270693,-0.3113995785057526,-0.027896253785702832,0.007322638015129572,0.030696629875354577,0.016216147423320948,0.016267190792848718,-0.01729871242953835,0.0210788466957995,-0.07515805988972336,0.010828688117094878,-0.006856749551192639,-0.041901772855794966,-0.39611634724436884,0.10806412879768532,0.356431126382292,0.0853797320564034,-0.013803469769040039,-0.07879284331628683,0.318003702086507,0.2957470540879914,-0.3466634778398726,0.03137387993322378,0.3666811281889505,0.03422495620939993,0.14664625286453073,-0.17102990083082367,-0.045087966781349575,-0.3393844088428616,0.08274589751998367,0.008433274499631832,-0.019086895298780583,0.01779607056663633,0.3088341302709385,-0.05087044403504421,-0.08661853740138736,0.04447121132423232,-0.33648212618459666,0.22040841912791448,0.23533492544103568
4,0.7126435491333688,-0.6357204851448968,0.9091338269927027,-0.25977916167572984,-0.31560459861271356,0.34273324178606834,0.045909652470399485,-0.04993010865875925,-0.47372875864929115,0.018765825209539434,0.004458826491464039,0.1469863773398766,-0.1409748846518483,0.45495590573803313,-0.0735531987919266,0.1683034330178533,0.12752617984725048,-0.18185104123350845,0.10016594286023087,0.04859644902591668,0.036624995816554345,-0.2967517524222838,0.06940831434685303,0.2952444285897793,0.11231076506810778,0.6133296748260237,0.521060461135922,-0.08145147865147637,0.14400270815661384,-0.9746387976622833,-0.6583760192327242,0.38910617571585415,-0.17015420083686383,-0.3168795717059102,0.35431301691332334,0.04774414248015821,0.06300250594453857,-0.12809559147774224,0.0870556816623946,0.2895864872342086,-0.3489740252577881,-0.24954171456987462,0.18968215337185215,-0.10096720008171613,-0.21941808338324503,-0.016947494883206307,-0.12972138712119619,0.2044256048600219,0.40621608355266814,-0.38293163233575683
5,1.152317384907139,1.013044332826073,0.5797662631528706,0.006046701790830845,0.0848853692005211,0.05466659319698466,-0.07901398163647978,-0.09079528369180419,0.0477897829983641,0.33164543388488155,0.2570746278056383,0.4058685960197449,0.11278237020075091,-0.3169279393457604,0.09327302846549147,-0.3461829062101969,0.035451190234116484,0.6775939523472744,-0.07179141199386128,-0.09845343533766039,0.8105576262810517,-0.4999245259021061,0.0238185616149878,0.020210216595950306,0.06696904405757927,-0.155126514029779,0.12769019932839878,-0.2965478822991447,0.07512405143368507,0.11045335247828995,-0.12127666563243625,-0.12475503103536054,0.15746652440817716,0.12211771213155717,0.11902265563057593,0.08586439492503445,0.22499382015838273,0.028335702992006107,-0.10646774128837007,-0.23531313646912072,0.11128192042683185,-0.21453215629759,0.015499176707684192,-0.07997292397230958,0.1531330345050565,-0.031035795822412802,0.19700828909274473,0.26658707828194905,0.05059354265025729,-0.39575871300989385
6,1.8061262665634958,0.7496711666546635,-0.5200155272434736,0.13424847276355462,0.20594613538031276,-0.025503690782825494,-0.09587680557826161,-0.3044418679572226,-0.12088422971663935,0.000863876525150414,0.07218849296913281,0.026762707350136816,-0.008425805278593549,-0.0019784595561727447,-0.05451438957933421,-0.13918433966021704,0.043361271835358116,0.12845545860965593,0.02373285614571738,-0.06497494293282237,0.155926530978142,-0.6278875650630471,0.4303090927178501,0.3930100265213492,0.37497591786289686,-0.09740864357394062,0.41075266308330166,0.1949423360739347,0.30447932276612244,0.25824107170169225,-0.41303857074342787,-0.16498422273245816,0.3773397727569049,0.2429305588165883,0.18420528284025445,-0.20894541971049302,-0.00258614475736324,-0.0772403131815347,0.047486181623507005,-0.008981225411797564,0.13318044780732857,0.05707485386651448,0.013964689578331814,0.06709424787217509,-0.12594528336901703,-0.09756341086637056,0.07682330082555205,-0.14292738817626457,0.09194528826552219,0.01870886151556065
7,1.7678100513335422,0.4840725443095931,-0.20660575151816807,0.08510876214637551,0.23141240310482672,0.010321647101066738,0.48800381748696664,-0.28644433664915153,0.06314936331168336,0.0868242343710761,0.059172400916543376,0.277593308660955,0.14810214004435965,-0.15461778645050553,0.16618560371355928,-0.16127014348879826,0.31551172840389063,0.019159354684800338,-0.07224673136193029,-0.11021690582717815,0.06491788882031459,-0.5343437842673742,0.380180439510775,0.43368857908685804,0.04038373435378665,-0.06231589966386287,0.0833730581955016,0.275144048508113,0.06290387610175752,0.342838397667371,-0.1874821655549793,-0.0988533198213525,-0.11847856856785666,-0.036208729240210194,0.14631765731508786,0.2429293251281407,0.4697458766609139,-0.04037450420975425,0.11503546337561675,0.06092240115276496,0.1572839692840184,0.41882130098151527,0.052210398072398724,0.4898896306632958,0.6102715090551415,-0.5218011360537423,0.08994471982448474,0.1301480138652721,0.21487055090227938,0.44458376198059146
8,1.851701434035658,0.8937337880106462,0.06552402975604125,0.16753814338674167,0.4999545501987742,0.04046103870400001,0.7447332027252354,-0.5803940629074645,-0.08057918556520346,0.011986096336558158,0.03988108185519468,-0.08761117220894717,0.001959380642164881,0.0708809182701118,-0.014397251618665282,0.018580483353868086,0.1426111690089191,-0.06814228547426597,0.004755746408843048,-0.037922926230562946,0.1240589206008292,-0.0107019753889349,0.05934686260137056,0.04700518680395866,-0.007780685129362502,0.06601831818554615,0.04159113028048362,0.1498696215850616,0.15166475721023817,-0.043741218617528714,-0.059848063966934095,0.05936524477919142,-0.35411445454714796,-0.12138086060402574,-0.19246224036819154,0.3285220113515923,0.15088536368072972,-0.07870001985789082,0.014524091852288364,0.5490998540915802,-0.030532699787962587,-0.11290969414663876,0.024499061207903655,0.028386830039660416,-0.05893366977326339,0.15631928478400423,0.0002677398737783738,0.07269782042003806,-0.0372553572141844,-0.08071578609458904
9,1.0552296129169805,-0.3244988996087123,-0.5731996000812619,0.12269672637943581,0.2169454137238786,-0.15270168464945647,-0.1399627138161802,-0.23784515481302912,-0.7370171068898553,-0.09285800930886569,0.039031233933026495,-0.3226520435249172,-0.04956582358291973,0.09647255797470798,-0.18138753998109033,0.002711331583743974,-0.17808740559679487,0.1508462822890531,0.02662030675342766,0.08288522760754256,0.04412512047473177,0.31388463412438916,-0.09860764198231622,0.16029831506935757,-0.15921188123886887,0.009120636042353972,0.02345639014150394,-0.09328276469341476,0.012244183745103597,-0.14609471476388855,-0.3288618699658415,-0.5879524665981365,0.6251781021482979,-0.5437436934213049,-0.06760046692830271,-0.14182891092416758,-0.4117172349473052,-0.2877582365913665,-0.6159084752063203,0.25019343323804205,0.306562947860325,0.6052083794763118,0.33679514286849965,-0.061844671893677094,0.2855435467084042,-0.04939027741947364,-0.3881056979908749,0.45535133023334406,0.09117787752136744,-0.24439384832605707
